LocalTime;T;Po;P;Pa;U;DD
19.07.2018 06:00;21.1;751.7;753;-0.2;73;Ветер
19.07.2018 03:00;20.7;751.9;753.2;0.1;77;Ветер
19.07.2018 00:00;21;751.8;753.1;0.1;90;Ветер
18.07.2018 21:00;24.3;751.7;753;0.1;78;Ветер
18.07.2018 18:00;25.9;751.6;752.8;-0.9;70;Ветер
18.07.2018 15:00;26.4;752.5;753.7;-0.6;64;Ветер
18.07.2018 12:00;26.3;753.1;754.4;-0.9;55;Ветер
18.07.2018 09:00;25.3;754;755.3;-0.2;61;Ветер
18.07.2018 06:00;19.8;754.2;755.5;-0.3;75;Ветер
18.07.2018 03:00;19.6;754.5;755.8;-1.3;85;Ветер
18.07.2018 00:00;20.4;755.8;757.1;0;89;Ветер
17.07.2018 21:00;22.6;755.8;757;-0.2;84;Ветер
17.07.2018 18:00;25.5;756;757.3;-0.1;70;Ветер
17.07.2018 15:00;25.3;756.1;757.3;0.3;71;Ветер
17.07.2018 12:00;25.1;755.8;757.1;0.2;66;Ветер
17.07.2018 09:00;24.2;755.6;756.9;-0.1;65;Ветер
17.07.2018 06:00;18;755.7;757;-0.1;91;Ветер
17.07.2018 03:00;18;755.8;757.1;0.1;94;Ветер
17.07.2018 00:00;20.3;755.7;757;0.2;86;Ветер
16.07.2018 21:00;21.8;755.5;756.7;0.3;81;Ветер
16.07.2018 18:00;25.3;755.2;756.5;0.1;67;Ветер
16.07.2018 15:00;25.8;755.1;756.4;-0.1;;Ветер
16.07.2018 12:00;23.2;755.2;756.4;0.2;76;Ветер
16.07.2018 09:00;19.8;755;756.4;0.4;87;Ветер
16.07.2018 06:00;17.9;754.6;756;0;93;Ветер
16.07.2018 03:00;18.2;754.6;756;0.1;95;Ветер
16.07.2018 00:00;19.2;754.5;755.8;0.2;94;Штиль
15.07.2018 21:00;20.4;754.3;755.6;1.3;90;Ветер
15.07.2018 18:00;21.4;753;754.3;-0.6;87;Ветер
15.07.2018 15:00;19.2;753.6;754.9;0.8;94;Ветер
15.07.2018 12:00;21.7;752.8;754.1;0.6;85;Ветер
15.07.2018 09:00;24.7;752.2;753.4;0;76;Ветер
15.07.2018 06:00;21.8;752.2;753.5;-0.3;85;Ветер
15.07.2018 03:00;22;752.5;753.8;-0.4;95;Ветер
15.07.2018 00:00;22.4;752.9;754.2;0;90;Штиль
14.07.2018 21:00;23.2;752.9;754.2;0.6;89;Ветер
14.07.2018 18:00;26.6;752.3;753.6;0.1;69;Ветер
14.07.2018 15:00;27.3;752.2;753.5;-0.1;59;Ветер
14.07.2018 12:00;27.7;752.3;753.6;0.1;82;Ветер
14.07.2018 09:00;27.6;752.2;753.4;-0.5;74;Ветер
14.07.2018 06:00;23.9;752.7;754;-0.1;92;Ветер
14.07.2018 03:00;24;752.8;754;-1.2;95;Ветер
14.07.2018 00:00;25.4;754;755.2;-0.3;93;Ветер
13.07.2018 21:00;26.3;754.3;755.6;-0.1;86;Ветер
13.07.2018 18:00;26.8;754.4;755.7;-0.2;84;Ветер
13.07.2018 15:00;27.8;754.6;755.9;-0.3;79;Ветер
13.07.2018 12:00;27.1;754.9;756.1;0;80;Ветер
13.07.2018 09:00;25.4;754.9;756.1;0.3;88;Ветер
13.07.2018 06:00;23.2;754.6;755.9;-0.3;93;Ветер
13.07.2018 03:00;23.8;754.9;756.2;-0.6;91;Ветер
13.07.2018 00:00;23.8;755.5;756.7;0;90;Ветер
12.07.2018 21:00;26.2;755.5;756.7;0.7;79;Ветер
12.07.2018 18:00;27;754.8;756.1;-0.4;81;Ветер
12.07.2018 15:00;28.2;755.2;756.4;-0.2;77;Ветер
12.07.2018 12:00;27.5;755.4;756.7;-0.4;81;Ветер
12.07.2018 09:00;24.6;755.8;757;0;93;Штиль
12.07.2018 06:00;24.7;755.8;757.1;0;91;Ветер
12.07.2018 03:00;26.2;755.8;757.1;-0.3;81;Ветер
12.07.2018 00:00;26.6;756.1;757.4;-0.3;81;Ветер
11.07.2018 21:00;27.1;756.4;757.7;0.7;76;Ветер
11.07.2018 18:00;27.7;755.7;757;0.2;77;Ветер
11.07.2018 15:00;28.6;755.5;756.8;-0.3;76;Ветер
11.07.2018 12:00;28;755.8;757.1;0.1;72;Ветер
11.07.2018 09:00;27.6;755.7;757;0.5;76;Ветер
11.07.2018 06:00;24.6;755.2;756.4;0.4;89;Ветер
11.07.2018 03:00;25.2;754.8;756.1;-0.4;88;Ветер
11.07.2018 00:00;25.6;755.2;756.4;0.5;90;Ветер
10.07.2018 21:00;27.4;754.7;756;0.6;81;Ветер
10.07.2018 18:00;28.7;754.1;755.4;-0.9;74;Ветер
10.07.2018 15:00;28.9;755;756.3;-1.1;73;Ветер
10.07.2018 12:00;28.2;756.1;757.3;0.3;78;Ветер
10.07.2018 09:00;28.2;755.8;757;0.2;61;Ветер
10.07.2018 06:00;24.1;755.6;756.9;0;76;Ветер
10.07.2018 03:00;25;755.6;756.9;0.3;83;Штиль
10.07.2018 00:00;24.6;755.3;756.6;0;85;Ветер
09.07.2018 21:00;26.2;755.3;756.6;0.1;79;Ветер
09.07.2018 18:00;27.6;755.2;756.4;-0.3;74;Ветер
09.07.2018 15:00;28.1;755.5;756.7;-0.3;70;Ветер
09.07.2018 12:00;27.6;755.8;757.1;-0.3;75;Ветер
09.07.2018 09:00;26.6;756.1;757.4;0.1;77;Ветер
09.07.2018 06:00;23.2;756;757.3;0.5;83;Ветер
09.07.2018 03:00;22.6;755.5;756.8;0;89;Ветер
09.07.2018 00:00;23.2;755.5;756.8;0.3;87;Ветер
08.07.2018 21:00;25.4;755.2;756.5;0.2;76;Ветер
08.07.2018 18:00;26.8;755;756.3;-0.5;69;Ветер
08.07.2018 15:00;27.2;755.5;756.8;-0.5;71;Ветер
08.07.2018 12:00;26.6;756;757.3;0.1;72;Ветер
08.07.2018 09:00;26.3;755.9;757.2;0;65;Штиль
08.07.2018 06:00;21;755.9;757.3;0;76;Ветер
08.07.2018 03:00;20.6;755.9;757.3;-0.2;86;Ветер
08.07.2018 00:00;21.4;756.1;757.4;0.1;85;Ветер
07.07.2018 21:00;23.5;756;757.3;0.4;79;Ветер
07.07.2018 18:00;26.2;755.6;756.9;-0.3;61;Ветер
07.07.2018 15:00;26.6;755.9;757.2;0.1;70;Ветер
07.07.2018 12:00;26.2;755.8;757.1;0;65;Ветер
07.07.2018 09:00;25.4;755.8;757;0;66;Ветер
07.07.2018 06:00;20;755.8;757.2;-0.1;92;Ветер
07.07.2018 03:00;19.8;755.9;757.3;-0.2;95;Штиль
07.07.2018 00:00;20.7;756.1;757.4;0;93;Ветер
06.07.2018 21:00;22.2;756.1;757.3;0.3;95;Ветер
06.07.2018 18:00;23;755.8;757;0.6;87;Ветер
06.07.2018 15:00;21.4;755.2;756.5;0.8;98;Ветер
06.07.2018 12:00;25.6;754.4;755.7;0.1;77;Ветер
06.07.2018 09:00;22.2;754.3;755.5;0.1;92;Ветер
06.07.2018 06:00;21;754.2;755.5;-0.6;96;Ветер
06.07.2018 03:00;21.7;754.8;756.1;-0.1;95;Ветер
06.07.2018 00:00;23.1;754.9;756.1;-0.3;84;Ветер
05.07.2018 21:00;24.2;755.2;756.5;-0.1;80;Штиль
05.07.2018 18:00;25.8;755.3;756.6;-0.5;65;Ветер
05.07.2018 15:00;25;755.8;757;-0.6;74;Ветер
05.07.2018 12:00;24.4;756.4;757.6;-0.1;77;Штиль
05.07.2018 09:00;23;756.5;757.8;-0.1;85;Ветер
05.07.2018 06:00;22;756.6;757.9;-0.4;90;Штиль
05.07.2018 03:00;23;757;758.2;-0.3;86;Ветер
05.07.2018 00:00;23.4;757.3;758.6;-0.3;83;Ветер
04.07.2018 21:00;24;757.6;758.8;0.1;84;Штиль
04.07.2018 18:00;23.8;757.5;758.8;-0.3;82;Ветер
04.07.2018 15:00;25.2;757.8;759.1;-0.4;77;Штиль
04.07.2018 12:00;25;758.2;759.4;-0.1;75;Ветер
04.07.2018 09:00;25;758.3;759.6;0;72;Ветер
04.07.2018 06:00;23.4;758.3;759.6;-0.2;72;Ветер
04.07.2018 03:00;22.8;758.5;759.7;-0.3;74;Ветер
04.07.2018 00:00;22.2;758.8;760;0;75;Ветер
03.07.2018 21:00;23;758.8;760;0.3;69;Ветер
03.07.2018 18:00;24.4;758.5;759.7;-0.6;75;Ветер
03.07.2018 15:00;25.7;759.1;760.3;-0.6;67;Ветер
03.07.2018 12:00;27.1;759.7;760.9;-0.5;67;Ветер
03.07.2018 09:00;25.4;760.2;761.5;0.2;76;Ветер
03.07.2018 06:00;23;760;761.2;-0.2;84;Штиль
03.07.2018 03:00;21.9;760.2;761.5;0.1;89;Ветер
03.07.2018 00:00;22.4;760.1;761.4;0.1;87;Ветер
02.07.2018 21:00;24.4;760;761.3;0.6;80;Ветер
02.07.2018 18:00;26.2;759.4;760.6;0;70;Ветер
02.07.2018 15:00;28.2;759.4;760.6;0.1;67;Ветер
02.07.2018 12:00;27.1;759.3;760.6;0.2;62;Ветер
02.07.2018 09:00;26.4;759.1;760.3;0;62;Ветер
02.07.2018 06:00;22;759.1;760.3;0.2;87;Штиль
02.07.2018 03:00;21.8;758.9;760.2;0.1;87;Ветер
02.07.2018 00:00;23.3;758.8;760.1;0.5;82;Ветер
01.07.2018 21:00;25.2;758.3;759.6;0.7;64;Ветер
01.07.2018 18:00;26.6;757.6;758.8;0.8;69;Ветер
01.07.2018 15:00;28.2;756.8;758.1;0.3;55;Ветер
01.07.2018 12:00;27.2;756.5;757.8;1.2;74;Ветер
01.07.2018 09:00;26.2;755.3;756.6;1.2;77;Ветер
01.07.2018 06:00;25.1;754.1;755.4;1;85;Ветер
01.07.2018 03:00;24.8;753.1;754.3;1.2;85;Ветер
01.07.2018 00:00;24.2;751.9;753.2;0.6;89;Ветер
30.06.2018 21:00;26.2;751.3;752.5;0.7;83;Ветер
30.06.2018 18:00;27.6;750.6;751.9;-0.3;76;Ветер
30.06.2018 15:00;29;750.9;752.2;-0.2;72;Ветер
30.06.2018 12:00;29.2;751.1;752.4;-0.5;73;Ветер
30.06.2018 09:00;26.6;751.6;752.9;0;83;Ветер
30.06.2018 06:00;24.2;751.6;752.9;0;96;Ветер
30.06.2018 03:00;25.9;751.6;752.8;0.6;87;Ветер
30.06.2018 00:00;25.8;751;752.2;0.3;86;Ветер
29.06.2018 21:00;26.4;750.7;751.9;1.4;83;Ветер
29.06.2018 18:00;27.9;749.3;750.6;-0.5;77;Ветер
29.06.2018 15:00;29.2;749.8;751.1;-0.5;79;Ветер
29.06.2018 12:00;29.4;750.3;751.6;0.4;79;Ветер
29.06.2018 09:00;30.4;749.9;751.2;0;63;Ветер
29.06.2018 06:00;25.2;749.9;751.2;0.1;69;Ветер
29.06.2018 03:00;25.2;749.8;751.1;0;72;Ветер
29.06.2018 00:00;26;749.8;751;0.1;67;Ветер
28.06.2018 21:00;28.1;749.7;751;-0.3;67;Ветер
28.06.2018 18:00;29.6;750;751.3;-1;73;Ветер
28.06.2018 15:00;29.3;751;752.2;-1.2;73;Ветер
28.06.2018 12:00;28.4;752.2;753.4;-1;73;Ветер
28.06.2018 09:00;27.4;753.2;754.5;-0.4;80;Ветер
28.06.2018 06:00;23.8;753.6;754.9;-0.6;72;Ветер
28.06.2018 03:00;23.5;754.2;755.5;-0.2;83;Ветер
28.06.2018 00:00;24.4;754.4;755.7;0.3;91;Ветер
27.06.2018 21:00;25.8;754.1;755.4;-0.2;88;Ветер
27.06.2018 18:00;27.7;754.3;755.6;-0.7;77;Ветер
27.06.2018 15:00;28.6;755;756.3;-0.2;74;Ветер
27.06.2018 12:00;28.4;755.2;756.5;0;70;Ветер
27.06.2018 09:00;27.2;755.2;756.5;-0.3;69;Ветер
27.06.2018 06:00;23;755.5;756.8;0;76;Ветер
27.06.2018 03:00;23;755.5;756.7;-0.4;79;Ветер
27.06.2018 00:00;24.6;755.9;757.2;0;83;Ветер
26.06.2018 21:00;26.1;755.9;757.2;0.7;74;Штиль
26.06.2018 18:00;27;755.2;756.5;-1.2;71;Ветер
26.06.2018 15:00;28;756.4;757.6;-0.1;73;Ветер
26.06.2018 12:00;27.8;756.5;757.8;0.2;70;Ветер
26.06.2018 09:00;27;756.3;757.6;-0.4;74;Ветер
26.06.2018 06:00;23.4;756.7;758;-0.5;88;Ветер
26.06.2018 03:00;24.2;757.2;758.5;-0.7;88;Штиль
26.06.2018 00:00;24.2;757.9;759.1;0.5;88;Ветер
25.06.2018 21:00;25.3;757.4;758.7;0.7;85;Штиль
25.06.2018 18:00;26.8;756.7;758;-0.8;75;
25.06.2018 15:00;27.6;757.5;758.8;-1;36;Ветер
25.06.2018 12:00;27.4;758.5;759.7;-0.4;65;Ветер
25.06.2018 09:00;26.2;758.9;760.2;0.2;67;Ветер
25.06.2018 06:00;21.4;758.7;760;-0.1;84;Ветер
25.06.2018 03:00;20.8;758.8;760.1;-0.3;89;Ветер
25.06.2018 00:00;21;759.1;760.4;0.6;91;Ветер
24.06.2018 21:00;24.4;758.5;759.7;0.2;80;Ветер
24.06.2018 18:00;26.3;758.3;759.6;-0.5;70;Ветер
24.06.2018 15:00;27.2;758.8;760.1;0.3;66;Ветер
24.06.2018 12:00;25.6;758.5;759.8;0.3;67;Ветер
24.06.2018 09:00;26;758.2;759.5;0;66;Ветер
24.06.2018 06:00;20.1;758.2;759.6;0;92;Ветер
24.06.2018 03:00;21;758.2;759.5;0.6;93;Ветер
24.06.2018 00:00;24.1;757.6;758.8;0.6;78;Ветер
23.06.2018 21:00;24.8;757;758.3;0.9;82;Ветер
23.06.2018 18:00;25;756.1;757.4;0.3;80;Ветер
23.06.2018 15:00;26.4;755.8;757;-0.2;74;Ветер
23.06.2018 12:00;24.4;756;757.3;-0.2;71;Ветер
23.06.2018 09:00;20.1;756.2;757.6;1.1;90;Ветер
23.06.2018 06:00;22.5;755.1;756.4;0.2;73;Ветер
23.06.2018 03:00;22.2;754.9;756.2;-0.6;79;Ветер
23.06.2018 00:00;22.5;755.5;756.7;0.1;85;Ветер
22.06.2018 21:00;24.6;755.4;756.7;1.1;85;Ветер
22.06.2018 18:00;26.4;754.3;755.5;-1.2;77;Ветер
22.06.2018 15:00;27.2;755.5;756.7;-0.4;71;Ветер
22.06.2018 12:00;27;755.9;757.2;-0.2;74;Ветер
22.06.2018 09:00;26;756.1;757.3;-0.2;73;Ветер
22.06.2018 06:00;22.9;756.3;757.6;-0.6;86;Штиль
22.06.2018 03:00;21.7;756.9;758.2;-0.2;90;Ветер
22.06.2018 00:00;23.1;757.1;758.4;-0.8;89;Ветер
21.06.2018 21:00;25.2;757.9;759.2;0.9;80;Ветер
21.06.2018 18:00;26.2;757;758.2;-1.6;75;Ветер
21.06.2018 15:00;27.5;758.6;759.9;-0.7;68;Ветер
21.06.2018 12:00;27;759.3;760.6;-0.7;65;Ветер
21.06.2018 09:00;26;760;761.3;0.3;70;Ветер
21.06.2018 06:00;21.5;759.7;761;0.2;78;Ветер
21.06.2018 03:00;20.8;759.5;760.9;-0.2;90;Ветер
21.06.2018 00:00;22.6;759.7;761;0.2;91;Ветер
20.06.2018 21:00;24.5;759.5;760.8;1.1;83;Ветер
20.06.2018 18:00;26.1;758.4;759.7;-0.4;76;Ветер
20.06.2018 15:00;27.2;758.8;760;-0.5;69;Ветер
20.06.2018 12:00;26.2;759.3;760.6;0.5;68;Ветер
20.06.2018 09:00;26.4;758.8;760.1;0.5;60;Ветер
20.06.2018 06:00;20.8;758.3;759.7;0.4;67;Ветер
20.06.2018 03:00;20;757.9;759.3;0.3;75;Ветер
20.06.2018 00:00;21;757.6;759;0.8;76;Ветер
19.06.2018 21:00;23.5;756.8;758.1;0.1;77;Ветер
19.06.2018 18:00;25.3;756.7;757.9;-0.5;71;Ветер
19.06.2018 15:00;26.1;757.2;758.5;0.3;70;Ветер
19.06.2018 12:00;24.1;756.9;758.2;0.2;76;Ветер
19.06.2018 09:00;25;756.7;757.9;0.9;67;Ветер
19.06.2018 06:00;20.4;755.8;757.2;0.4;76;Ветер
19.06.2018 03:00;20.9;755.4;756.7;0.2;78;Ветер
19.06.2018 00:00;21.4;755.2;756.4;1.6;80;Ветер
18.06.2018 21:00;23;753.6;754.9;-0.1;74;Ветер
18.06.2018 18:00;24.3;753.7;754.9;-0.3;68;Ветер
18.06.2018 15:00;24;754;755.3;0.6;69;Ветер
18.06.2018 12:00;26.2;753.4;754.6;0.8;63;Ветер
18.06.2018 09:00;26.8;752.6;753.9;-0.2;60;Ветер
18.06.2018 06:00;21.7;752.8;754.1;-0.3;68;Ветер
18.06.2018 03:00;20.8;753.1;754.3;-0.1;84;Штиль
18.06.2018 00:00;22.2;753.2;754.5;-0.8;79;Ветер
17.06.2018 21:00;24.4;754;755.2;0.7;74;Ветер
17.06.2018 18:00;26.2;753.3;754.6;-0.7;72;Ветер
17.06.2018 15:00;26.6;754;755.3;-0.3;68;Ветер
17.06.2018 12:00;27;754.3;755.5;-0.3;64;Ветер
17.06.2018 09:00;26;754.6;755.9;0.9;59;Ветер
17.06.2018 06:00;21.4;753.7;754.9;-0.8;71;Ветер
17.06.2018 03:00;21;754.5;755.8;-0.7;78;Ветер
17.06.2018 00:00;21.9;755.2;756.5;0;78;Ветер
16.06.2018 21:00;23;755.2;756.4;0.1;77;Ветер
16.06.2018 18:00;25.6;755.1;756.4;-0.5;62;Ветер
16.06.2018 15:00;26.1;755.6;756.9;0.2;76;Ветер
16.06.2018 12:00;25;755.4;756.7;0.2;78;Ветер
16.06.2018 09:00;24;755.2;756.5;0.6;77;Ветер
16.06.2018 06:00;22.8;754.6;755.8;0.2;73;Ветер
16.06.2018 03:00;23.5;754.4;755.7;-0.6;77;Ветер
16.06.2018 00:00;24.8;755;756.3;0.9;90;Ветер
15.06.2018 21:00;25;754.1;755.4;1.5;89;Штиль
15.06.2018 18:00;27.6;752.6;753.9;0;66;Ветер
15.06.2018 15:00;27.6;752.6;753.9;0;66;Ветер
15.06.2018 12:00;29.1;752.6;753.9;0.1;53;Ветер
15.06.2018 09:00;28.4;752.5;753.7;0.4;53;Ветер
15.06.2018 06:00;22.4;752.1;753.4;-0.4;72;Ветер
15.06.2018 03:00;20.8;752.5;753.7;-0.2;82;Ветер
15.06.2018 00:00;21.6;752.7;754;0.5;84;Ветер
14.06.2018 21:00;24.5;752.2;753.4;1;83;Ветер
14.06.2018 18:00;27.2;751.2;752.5;-1.2;62;Ветер
14.06.2018 15:00;27.2;752.4;753.7;-0.7;67;Ветер
14.06.2018 12:00;28;753.1;754.3;-0.2;56;Ветер
14.06.2018 09:00;27.4;753.3;754.6;0.1;54;Ветер
14.06.2018 06:00;21.4;753.2;754.5;0.3;67;Ветер
14.06.2018 03:00;21.2;752.9;754.2;0.1;68;Ветер
14.06.2018 00:00;19.8;752.8;754;0.3;67;Ветер
13.06.2018 21:00;23.8;752.5;753.8;0.6;75;Ветер
13.06.2018 18:00;25.6;751.9;753.2;-0.8;72;Ветер
13.06.2018 15:00;27;752.7;754;-1;58;Ветер
13.06.2018 12:00;26.7;753.7;754.9;-0.3;49;Ветер
13.06.2018 09:00;26;754;755.2;-0.6;57;Ветер
13.06.2018 06:00;20.3;754.6;755.9;-0.2;80;Ветер
13.06.2018 03:00;19.8;754.8;756.1;-0.4;87;Ветер
13.06.2018 00:00;21;755.2;756.4;0.4;85;Ветер
12.06.2018 21:00;23.3;754.8;756.1;0.4;76;Ветер
12.06.2018 18:00;24.9;754.4;755.7;-0.6;70;Ветер
12.06.2018 15:00;25.7;755;756.3;-0.3;66;Ветер
12.06.2018 12:00;25.2;755.3;756.6;0.4;64;Ветер
12.06.2018 09:00;25;754.9;756.2;0.3;64;Ветер
12.06.2018 06:00;18.9;754.6;756;-0.1;71;Ветер
12.06.2018 03:00;19;754.7;756.1;0.2;81;Ветер
12.06.2018 00:00;19.3;754.5;755.8;0.2;86;Ветер
11.06.2018 21:00;22.8;754.3;755.6;-0.3;83;Ветер
11.06.2018 18:00;24.2;754.6;755.8;-0.5;69;Ветер
11.06.2018 15:00;25.2;755.1;756.4;-0.1;66;Ветер
11.06.2018 12:00;24.4;755.2;756.5;0.1;73;Ветер
11.06.2018 09:00;23.6;755.1;756.4;0.5;72;Ветер
11.06.2018 06:00;18.6;754.6;755.9;0.2;77;Ветер
11.06.2018 03:00;18.7;754.4;755.8;0.1;84;Ветер
11.06.2018 00:00;19.6;754.3;755.6;0.1;89;Ветер
10.06.2018 21:00;22.6;754.2;755.5;0;77;Ветер
10.06.2018 18:00;24.2;754.2;755.5;-0.8;69;Ветер
10.06.2018 15:00;24.8;755;756.3;-0.6;66;Ветер
10.06.2018 12:00;24.5;755.6;756.9;-0.2;62;Ветер
10.06.2018 09:00;23.8;755.8;757;-0.3;63;Ветер
10.06.2018 06:00;17.8;756.1;757.4;0.3;78;Ветер
10.06.2018 03:00;16.8;755.8;757.2;-0.7;85;Ветер
10.06.2018 00:00;17.6;756.5;757.9;-0.5;82;Штиль
09.06.2018 21:00;21.4;757;758.3;-0.7;73;Ветер
09.06.2018 18:00;24.2;757.7;759;-1;62;Ветер
09.06.2018 15:00;24.8;758.7;760;-1.2;57;Ветер
09.06.2018 12:00;24;759.9;761.2;-0.4;65;Ветер
09.06.2018 09:00;23.2;760.3;761.6;0;73;Ветер
09.06.2018 06:00;19.2;760.3;761.6;-0.5;85;Ветер
09.06.2018 03:00;19.6;760.8;762.1;-0.6;89;Ветер
09.06.2018 00:00;20.2;761.4;762.7;0.2;91;Ветер
08.06.2018 21:00;22.5;761.2;762.5;0.3;85;Ветер
08.06.2018 18:00;24.3;760.9;762.1;-0.8;73;Ветер
08.06.2018 15:00;25.2;761.7;763;-0.8;69;Ветер
08.06.2018 12:00;24.8;762.5;763.8;0;72;Ветер
08.06.2018 09:00;23.6;762.5;763.8;0.3;75;Ветер
08.06.2018 06:00;18.6;762.2;763.6;0;76;Ветер
08.06.2018 03:00;17.9;762.2;763.6;0.1;83;Ветер
08.06.2018 00:00;19;762.1;763.4;0;85;Ветер
07.06.2018 21:00;22.2;762.1;763.3;0.3;84;Ветер
07.06.2018 18:00;24.5;761.8;763;-1;73;Ветер
07.06.2018 15:00;24.9;762.8;764.1;-0.6;69;Ветер
07.06.2018 12:00;24.8;763.4;764.7;0.2;58;Ветер
07.06.2018 09:00;24;763.2;764.5;0.8;56;Ветер
07.06.2018 06:00;18.8;762.4;763.7;0;75;Штиль
07.06.2018 03:00;18.2;762.4;763.7;0.3;87;Ветер
07.06.2018 00:00;17.5;762.1;763.5;0.9;85;Ветер
06.06.2018 21:00;19.4;761.2;762.6;1.7;83;Ветер
06.06.2018 18:00;23.8;759.5;760.8;-0.2;63;Ветер
06.06.2018 15:00;23.6;759.7;760.9;0;67;Ветер
06.06.2018 12:00;22.8;759.7;761;0.9;75;Ветер
06.06.2018 09:00;23;758.8;760.1;0.9;70;Ветер
06.06.2018 06:00;19.9;757.9;759.3;0.6;78;Ветер
06.06.2018 03:00;19.2;757.3;758.7;-0.1;83;Ветер
06.06.2018 00:00;19.1;757.4;758.8;1.3;83;Ветер
05.06.2018 21:00;21.6;756.1;757.4;1.2;78;Ветер
05.06.2018 18:00;23.3;754.9;756.2;0.3;69;Ветер
05.06.2018 15:00;24.6;754.6;756.4;-0.7;64;Ветер
05.06.2018 12:00;24;755.3;756.6;-0.2;76;Ветер
05.06.2018 09:00;22.4;755.5;756.7;0.6;69;Ветер
05.06.2018 06:00;19.2;754.9;756.3;-0.6;84;Штиль
05.06.2018 03:00;17.9;755.5;756.8;-0.3;89;Ветер
05.06.2018 00:00;18.1;755.8;757.1;-0.2;90;Ветер
04.06.2018 21:00;21.1;756;757.3;0.5;77;Ветер
04.06.2018 18:00;22.4;755.5;756.8;-0.6;73;Ветер
04.06.2018 15:00;22.9;756.1;757.3;-0.7;66;Ветер
04.06.2018 12:00;22.6;756.8;758.1;-0.3;73;Ветер
04.06.2018 09:00;22.2;757.1;758.4;-0.2;70;Штиль
04.06.2018 06:00;18;757.3;758.6;0;80;Ветер
04.06.2018 03:00;17;757.3;758.7;-0.4;90;Ветер
04.06.2018 00:00;17.7;757.7;759.1;-0.3;75;Ветер
03.06.2018 21:00;21.2;758;759.4;0.5;74;Ветер
03.06.2018 18:00;23.1;757.5;758.8;-1.2;64;Ветер
03.06.2018 15:00;23.7;758.7;760;-0.6;53;Ветер
03.06.2018 12:00;23.2;759.3;760.6;-0.4;58;Ветер
03.06.2018 09:00;23.3;759.7;760.9;-0.4;62;Ветер
03.06.2018 06:00;18.6;760.1;761.5;0.1;81;Ветер
03.06.2018 03:00;18;760;761.3;-0.5;90;Ветер
03.06.2018 00:00;20.4;760.5;761.8;0.4;75;Ветер
02.06.2018 21:00;20.7;760.1;761.5;0.8;76;Ветер
02.06.2018 18:00;22.4;759.3;760.6;-0.7;73;Ветер
02.06.2018 15:00;23.4;760;761.2;0.1;67;Ветер
02.06.2018 12:00;23.8;759.9;761.2;0.6;70;Ветер
02.06.2018 09:00;22.8;759.3;760.6;0.5;63;Ветер
02.06.2018 06:00;17.5;758.8;760.1;0.8;90;Ветер
02.06.2018 03:00;17.2;758;759.4;-0.2;90;Ветер
02.06.2018 00:00;18.4;758.2;759.5;0.8;82;Ветер
01.06.2018 21:00;21;757.4;758.8;0.7;68;Штиль
01.06.2018 18:00;22.6;756.7;758;-1.5;68;Ветер
01.06.2018 15:00;23;758.2;759.5;0.6;76;Ветер
01.06.2018 12:00;22.1;757.6;758.9;0.7;76;Ветер
01.06.2018 09:00;22;756.9;758.2;0.2;71;Ветер
01.06.2018 06:00;18;756.7;758;0;91;Штиль
01.06.2018 03:00;18.6;756.7;758.1;-0.2;90;Ветер
01.06.2018 00:00;18.5;756.9;758.2;0.2;91;Штиль
31.05.2018 21:00;20.7;756.7;758.1;0.6;75;Штиль
31.05.2018 18:00;22.1;756.1;757.4;-0.3;68;Ветер
31.05.2018 15:00;22;756.4;757.6;0;72;Ветер
31.05.2018 12:00;23.1;756.4;757.7;0;64;Ветер
31.05.2018 09:00;21.5;756.4;757.8;0.1;72;Ветер
31.05.2018 06:00;17;756.3;757.6;0;92;Ветер
31.05.2018 03:00;16.2;756.3;757.6;-1.1;93;Ветер
31.05.2018 00:00;17.2;757.4;758.8;-0.3;90;Штиль
30.05.2018 21:00;19.2;757.7;759.1;0.4;91;Ветер
30.05.2018 18:00;19.2;757.3;758.6;-0.7;89;Ветер
30.05.2018 15:00;18.9;758;759.4;0.3;87;Ветер
30.05.2018 12:00;21.2;757.7;759.1;0.8;60;Ветер
30.05.2018 09:00;20.7;756.9;758.2;0.8;70;Ветер
30.05.2018 06:00;19;756.1;757.5;0.3;75;Ветер
30.05.2018 03:00;20.6;755.8;757.2;0.1;84;Ветер
30.05.2018 00:00;20.6;755.7;757;-0.1;92;Ветер
29.05.2018 21:00;22;755.8;757.1;-0.1;93;Ветер
29.05.2018 18:00;23.4;755.9;757.2;-1.1;84;Ветер
29.05.2018 15:00;24.8;757;758.3;-0.9;76;Ветер
29.05.2018 12:00;24.4;757.9;759.2;-0.3;71;Ветер
29.05.2018 09:00;23;758.2;759.4;0;74;Ветер
29.05.2018 06:00;20.2;758.2;759.5;0.2;86;Ветер
29.05.2018 03:00;20.2;758;759.3;-0.9;94;Ветер
29.05.2018 00:00;22;758.9;760.2;0.6;84;Ветер
28.05.2018 21:00;23.6;758.3;759.6;0.7;84;Ветер
28.05.2018 18:00;26.8;757.6;758.8;-0.9;47;Ветер
28.05.2018 15:00;26.4;758.5;759.8;-1.3;62;Ветер
28.05.2018 12:00;26.2;759.8;761.1;-0.5;60;Ветер
28.05.2018 09:00;24.5;760.3;761.6;0.3;63;Ветер
28.05.2018 06:00;20.4;760;761.4;-0.4;76;Ветер
